season,week,transaction_id,related_transaction_id,transaction_type,status,espn_team_id,member_id,bid_amount,item_type,player_id,player_name,from_team_id,to_team_id,date
2025,19,be2b1b68-24ef-4a39-bf85-e4cbe4bdeb12,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,2972515.0,Cooper Rush,0.0,10.0,2026-01-09
2025,19,be2b1b68-24ef-4a39-bf85-e4cbe4bdeb12,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4689114.0,Jaxson Dart,10.0,0.0,2026-01-09
2025,19,142c3ac0-bec6-48b1-9b9e-b094983aaaf2,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4596334.0,Keaton Mitchell,0.0,10.0,2026-01-09
2025,19,142c3ac0-bec6-48b1-9b9e-b094983aaaf2,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,3916945.0,Darius Slayton,10.0,0.0,2026-01-09
2025,19,43fcfc65-cd0a-42eb-a2bd-70bfc08bffc0,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4361050.0,Isaiah Likely,0.0,10.0,2026-01-09
2025,19,43fcfc65-cd0a-42eb-a2bd-70bfc08bffc0,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4429022.0,Kayshon Boutte,10.0,0.0,2026-01-09
2025,19,69f9e045-7fbf-4c25-97fb-7ad4b9531065,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4035671.0,Tyler Huntley,0.0,10.0,2026-01-09
2025,19,69f9e045-7fbf-4c25-97fb-7ad4b9531065,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4242557.0,Colby Parkinson,10.0,0.0,2026-01-09
2025,19,1084361b-6ac1-46b9-b085-16c81d357603,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4241424.0,Tylan Wallace,0.0,10.0,2026-01-09
2025,19,1084361b-6ac1-46b9-b085-16c81d357603,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4568490.0,RJ Harvey,10.0,0.0,2026-01-09
2025,19,18682237-1abf-4db9-a6ec-e433addb0d2a,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4430656.0,Myles Price,0.0,10.0,2026-01-09
2025,19,18682237-1abf-4db9-a6ec-e433addb0d2a,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,-16023.0,Steelers D/ST,10.0,0.0,2026-01-09
2025,19,7bce02d4-f823-46f7-a206-7efcca1d1b1c,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4360939.0,Rashod Bateman,0.0,10.0,2026-01-09
2025,19,7bce02d4-f823-46f7-a206-7efcca1d1b1c,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4242355.0,Jake Ferguson,10.0,0.0,2026-01-09
2025,19,80c4f502-3fdd-437a-9386-371a39c186d5,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4426479.0,Cornelius Johnson,0.0,10.0,2026-01-09
2025,19,80c4f502-3fdd-437a-9386-371a39c186d5,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,-16016.0,Vikings D/ST,10.0,0.0,2026-01-09
2025,19,29399d39-fda8-46a6-8bee-8743b466d3e6,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4696882.0,Devontez Walker,0.0,10.0,2026-01-09
2025,19,29399d39-fda8-46a6-8bee-8743b466d3e6,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4877706.0,Jayden Higgins,10.0,0.0,2026-01-09
2025,19,afbd95a4-77db-4421-9294-7be30438f2e1,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4038441.0,Justice Hill,0.0,10.0,2026-01-09
2025,19,afbd95a4-77db-4421-9294-7be30438f2e1,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4596448.0,Bucky Irving,10.0,0.0,2026-01-09
2025,19,b7651d19-a24a-40d7-80e2-2a82a92dd0ed,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,2975417.0,Patrick Ricard,0.0,10.0,2026-01-09
2025,19,b7651d19-a24a-40d7-80e2-2a82a92dd0ed,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4429059.0,Woody Marks,10.0,0.0,2026-01-09
2025,19,e8e7c73c-be55-4f7d-9ff5-36ecb0d6c51c,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4690013.0,Rasheen Ali,0.0,10.0,2026-01-09
2025,19,e8e7c73c-be55-4f7d-9ff5-36ecb0d6c51c,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4241474.0,Brian Robinson Jr.,10.0,0.0,2026-01-09
2025,19,092383cd-d402-4bab-afa7-6f039ed4f17f,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,15795.0,DeAndre Hopkins,0.0,10.0,2026-01-09
2025,19,092383cd-d402-4bab-afa7-6f039ed4f17f,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,4430656.0,Myles Price,10.0,0.0,2026-01-09
2025,19,bf37a1e8-e285-4b9d-a6bc-bea7aacec67a,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,ADD,4241263.0,Charlie Kolar,0.0,10.0,2026-01-09
2025,19,bf37a1e8-e285-4b9d-a6bc-bea7aacec67a,,FREEAGENT,EXECUTED,10,{2C8A1B87-268B-45A5-A0E5-C4A3F61C9BC2},0,DROP,3886598.0,Jauan Jennings,10.0,0.0,2026-01-09
2025,1,3c4e9dfa-f7e0-4f4a-88c4-0a635714f7da,985700eb-c715-4b3f-a28c-a70a111710ab,TRADE_PROPOSAL,CANCELED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,TRADE,3139477.0,Patrick Mahomes,14.0,7.0,2025-09-04
2025,1,3c4e9dfa-f7e0-4f4a-88c4-0a635714f7da,985700eb-c715-4b3f-a28c-a70a111710ab,TRADE_PROPOSAL,CANCELED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,TRADE,3042519.0,Aaron Jones Sr.,7.0,14.0,2025-09-04
2025,1,d6859020-7761-4d52-86ca-c567489df838,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,4432775.0,Dont'e Thornton Jr.,0.0,3.0,2025-09-04
2025,1,09847dd4-5ffd-47a6-b5d8-847015310e16,,ROSTER,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,DROP,4360438.0,Brandon Aiyuk,7.0,0.0,2025-09-06
2025,1,e8dae081-952f-4cb3-ba1f-4540abc166b0,a633ed66-ce24-47ad-b8e6-1b4f5026940f,TRADE_DECLINE,EXECUTED,6,{FE8F6865-8A47-4C3A-8D66-0780982B48DD},0,,,,,,2025-09-03
2025,1,a24101cb-f576-48b6-a0c0-011b84bede9f,,FREEAGENT,EXECUTED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,ADD,4241372.0,Hollywood Brown,0.0,14.0,2025-09-04
2025,1,a24101cb-f576-48b6-a0c0-011b84bede9f,,FREEAGENT,EXECUTED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,DROP,4036378.0,Jordan Love,14.0,0.0,2025-09-04
2025,1,ce5ae225-8c8d-4559-9bff-3243312f2bfd,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,4038441.0,Justice Hill,0.0,3.0,2025-09-05
2025,1,ce5ae225-8c8d-4559-9bff-3243312f2bfd,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,DROP,4432775.0,Dont'e Thornton Jr.,3.0,0.0,2025-09-05
2025,1,e057ea53-16d4-4461-9b3e-6888d56188ad,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,-16030.0,Jaguars D/ST,0.0,3.0,2025-09-05
2025,1,e057ea53-16d4-4461-9b3e-6888d56188ad,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,DROP,4038441.0,Justice Hill,3.0,0.0,2025-09-05
2025,1,55f24b2d-63e3-414a-b9fa-99cc36b4d063,,FREEAGENT,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,ADD,4432775.0,Dont'e Thornton Jr.,0.0,7.0,2025-09-06
2025,1,867641a4-084c-4403-a04d-ecf8d2278fe2,,FREEAGENT,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,ADD,4695883.0,Jalen Coker,0.0,3.0,2025-09-04
2025,1,7fa99dc5-e574-4c97-8f88-155766997033,,FREEAGENT,EXECUTED,4,{8242D4C8-FCD1-4A28-9373-CD282687A8E7},0,ADD,3135321.0,Hunter Renfrow,0.0,4.0,2025-09-07
2025,1,93160ea0-16e0-4165-828f-0d06b45cc722,efcac521-3b44-482d-be4c-1145e7caa407,TRADE_DECLINE,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,,,,,,2025-09-04
2025,1,00b6fc85-fdb2-4c61-a95e-77c93f5a0c2f,48aeb2b7-3b77-4934-8a95-5222c73a4694,WAIVER,EXECUTED,6,NightlyLeagueUpdateTaskProcessor,1,ADD,4360248.0,Kyle Pitts Sr.,0.0,6.0,2025-09-04
2025,1,854050a1-f624-4cac-9274-61094246f4a8,2bfd4da8-4ff7-4a8f-94f9-a70300152f81,TRADE_DECLINE,EXECUTED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,,,,,,2025-09-03
2025,1,cd13b6ca-49bd-4d36-905f-56ea3821c4f6,7313e0fb-c3bb-4917-892b-4a64c1930edf,WAIVER,CANCELED,1,{C1E09685-96D1-4750-BA21-8BE16D3BF7CA},0,ADD,4036378.0,Jordan Love,0.0,1.0,2025-09-04
2025,1,cd13b6ca-49bd-4d36-905f-56ea3821c4f6,7313e0fb-c3bb-4917-892b-4a64c1930edf,WAIVER,CANCELED,1,{C1E09685-96D1-4750-BA21-8BE16D3BF7CA},0,DROP,4242433.0,Joshua Palmer,1.0,0.0,2025-09-04
2025,1,314e51ea-d89b-4f18-a17f-47ed53bd6e0e,,ROSTER,EXECUTED,3,{C52D799E-6C1C-44B9-8371-9B6AF857D8E8},0,DROP,2976499.0,Amari Cooper,3.0,0.0,2025-09-04
2025,1,82aeaa0b-c95d-4bea-82f5-74850ee63263,590d5c01-ce4f-40d6-9881-bb3e6ec6b30f,TRADE_PROPOSAL,CANCELED,7,{430447A7-381F-4E40-AD53-6A9C1F157A25},0,TRADE,3139477.0,Patrick Mahomes,14.0,7.0,2025-09-03
2025,1,15321dd2-e0a3-4dad-81b8-487501308337,e54f1007-6eea-442f-9926-85a9252bb3b0,WAIVER,EXECUTED,1,NightlyLeagueUpdateTaskProcessor,1,ADD,-16028.0,Commanders D/ST,0.0,1.0,2025-09-04
2025,1,15321dd2-e0a3-4dad-81b8-487501308337,e54f1007-6eea-442f-9926-85a9252bb3b0,WAIVER,EXECUTED,1,NightlyLeagueUpdateTaskProcessor,1,DROP,-16002.0,Bills D/ST,1.0,0.0,2025-09-04
2025,1,19b59cca-b85b-4115-9c50-c73fe08cdcee,357f0213-03fc-4f72-a9e3-4d307dffd5ab,TRADE_DECLINE,EXECUTED,14,{C2BAB8A3-9ED5-425C-BAB8-A39ED5B25CC2},0,,,,,,2025-09-03
2025,1,bbb95a22-642d-427b-ba51-363cab095e9a,,FREEAGENT,EXECUTED,13,{523D9B8F-8A3C-4523-BD9B-8F8A3C852321},0,ADD,16460.0,Adam Thielen,0.0,13.0,2025-09-04
